identifier,name,polypeptide_id
PF02866,Ldh_1_C,Q9ZF99
PF00056,Ldh_1_N,Q9ZF99
PF00106,adh_short,P35270
PF00682,HMGL-like,Q70AC7
PF02436,PYC_OADA,Q70AC7
PF03328,HpcH_HpaI,Q9RUZ0
PF00001,7tm_1,P30518
PF00001,7tm_1,P47901
PF08983,DUF1856,P47901
PF00001,7tm_1,P37288
PF08983,DUF1856,P37288
PF00557,Peptidase_M24,P50579
PF07858,LEH,Q9ZAG3
PF00144,Beta-lactamase,P62594
PF00144,Beta-lactamase,P62593
PF00144,Beta-lactamase,P00807
PF01686,Adeno_Penton_B,P03276
PF00049,Insulin,P05019
PF01593,Amino_oxidase,P27338
PF00667,FAD_binding_1,P35228
PF00258,Flavodoxin_1,P35228
PF00175,NAD_binding_1,P35228
PF02898,NO_synthase,P35228
PF00667,FAD_binding_1,P29475
PF00258,Flavodoxin_1,P29475
PF00175,NAD_binding_1,P29475
PF02898,NO_synthase,P29475
PF00595,PDZ,P29475
PF00686,CBM_20,P36924
PF01373,Glyco_hydro_14,P36924
PF00042,Globin,P02144
PF00069,Pkinase,P24941
PF00755,Carn_acyltransf,P43155
PF00755,Carn_acyltransf,Q9UKG9
PF01425,Amidase,Q9ZIV5
PF00102,Y_phosphatase,P18031
PF00246,Peptidase_M14,P15085
PF02244,Propep_M14,P15085
PF07504,FTP,P43133
PF03413,PepSY,P43133
PF01447,Peptidase_M4,P43133
PF02868,Peptidase_M4_C,P43133
PF00710,Asparaginase,P06608
PF00069,Pkinase,P11309
PF00454,PI3_PI4_kinase,P48736
PF00792,PI3K_C2,P48736
PF00794,PI3K_rbd,P48736
PF00613,PI3Ka,P48736
PF01380,SIS,P17169
PF01979,Amidohydro_1,O34450
PF00232,Glyco_hydro_1,P22073
PF00762,Ferrochelatase,P22830
PF08240,ADH_N,P00326
PF00107,ADH_zinc_N,P00326
PF00104,Hormone_recep,P62508
PF00105,zf-C4,P62508
PF00061,Lipocalin,P51161
PF02936,COX4,P13073
PF00115,COX1,P00395
PF00116,COX2,P00403
PF02790,COX2_TM,P00403
PF00510,COX3,P00414
PF02284,COX5A,P20674
PF01215,COX5B,P10606
PF02937,COX6C,P09669
PF05392,COX7B,P24311
PF02935,COX7C,P15954
PF02285,COX8,P10176
PF02046,COX6A,Q02221
PF02297,COX6B,P14854
PF02238,COX7a,P24310
PF00068,Phospholip_A2_1,P04054
PF00135,COesterase,P23141
PF00762,Ferrochelatase,Q7KZA3
PF02275,CBAH,P54965
PF00104,Hormone_recep,Q96RI1
PF00105,zf-C4,Q96RI1
PF00001,7tm_1,Q8TDU6
PF00233,PDEase_I,Q07343
PF01747,ATP-sulfurylase,O43252
PF01583,APS_kinase,O43252
PF14306,PUA_2,O43252
PF00102,Y_phosphatase,P18031
PF00120,Gln-synt_C,P0A1P6
PF03951,Gln-synt_N,P0A1P6
PF04389,Peptidase_M28,Q01693
PF04151,PPC,Q01693
PF00089,Trypsin,P07477
PF00709,Adenylsucc_synt,P0A7D4
PF02310,B12-binding,Q2RJ67
PF02607,B12-binding_2,Q2RJ67
PF00078,RVT_1,P03369
PF00540,Gag_p17,P03369
PF00607,Gag_p24,P03369
PF00552,IN_DBD_C,P03369
PF02022,Integrase_Zn,P03369
PF00075,RNase_H,P03369
PF00665,rve,P03369
PF00077,RVP,P03369
PF06815,RVT_connect,P03369
PF06817,RVT_thumb,P03369
PF00098,zf-CCHC,P03369
PF07504,FTP,P43133
PF03413,PepSY,P43133
PF01447,Peptidase_M4,P43133
PF02868,Peptidase_M4_C,P43133
PF07504,FTP,P00800
PF03413,PepSY,P00800
PF01447,Peptidase_M4,P00800
PF02868,Peptidase_M4_C,P00800
PF01833,TIG,P30920
PF00128,Alpha-amylase,P30920
PF02806,Alpha-amylase_C,P30920
PF00686,CBM_20,P30920
PF00271,Helicase_C,O60264
PF00176,SNF2_N,O60264
PF13892,DBINO,O60264
PF09110,HAND,O60264
PF09111,SLIDE,O60264
PF00042,Globin,P02144
PF00989,PAS,P23222
PF02518,HATPase_c,P23222
PF00512,HisKA,P23222
PF00135,COesterase,P22303
PF08674,AChE_tetra,P22303
PF01382,Avidin,P22629
PF00233,PDEase_I,Q08499
PF00082,Peptidase_S8,P00780
PF05922,Inhibitor_I9,P00780
PF00337,Gal-bind_lectin,P47929
PF00194,Carb_anhydrase,P00918
PF00112,Peptidase_C1,P43235
PF08246,Inhibitor_I29,P43235
PF02156,Glyco_hydro_26,P49424
PF01111,CKS,P61024
PF01048,PNP_UDP_1,P12758
PF00078,RVT_1,P03366
PF00540,Gag_p17,P03366
PF00607,Gag_p24,P03366
PF00552,IN_DBD_C,P03366
PF02022,Integrase_Zn,P03366
PF00075,RNase_H,P03366
PF00665,rve,P03366
PF00077,RVP,P03366
PF06815,RVT_connect,P03366
PF06817,RVT_thumb,P03366
PF00098,zf-CCHC,P03366
PF00587,tRNA-synt_2b,P07814
PF03129,HGTP_anticodon,P07814
PF00749,tRNA-synt_1c,P07814
PF03950,tRNA-synt_1c_C,P07814
PF00458,WHEP-TRS,P07814
PF14497,GST_C_3,P07814
PF09180,ProRS-C_1,P07814
PF00112,Peptidase_C1,P07858
PF08127,Propeptide_C1,P07858
PF00137,ATP-synt_C,P43457
PF00491,Arginase,P05089
PF00645,zf-PARP,P09874
PF00644,PARP,P09874
PF00533,BRCT,P09874
PF08063,PADR1,P09874
PF02877,PARP_reg,P09874
PF05406,WGR,P09874
PF00061,Lipocalin,P51161
PF00885,DMRL_synthase,P9WHE9
PF02569,Pantoate_ligase,P9WIL5
PF08881,CVNH,P81180
PF02709,Glyco_transf_7C,P15291
PF13733,Glyco_transf_7N,P15291
PF00045,Hemopexin,P45452
PF00413,Peptidase_M10,P45452
PF01471,PG_binding_1,P45452
PF00045,Hemopexin,P08254
PF00413,Peptidase_M10,P08254
PF01471,PG_binding_1,P08254
PF07715,Plug,P06971
PF00593,TonB_dep_Rec,P06971
PF09101,Exotox-A_bind,P11439
PF09009,Exotox-A_cataly,P11439
PF09102,Exotox-A_target,P11439
PF02866,Ldh_1_C,P00338
PF00056,Ldh_1_N,P00338
PF00645,zf-PARP,P09874
PF00644,PARP,P09874
PF00533,BRCT,P09874
PF08063,PADR1,P09874
PF02877,PARP_reg,P09874
PF05406,WGR,P09874
PF02146,SIR2,Q9NXA8
PF02267,Rib_hydrolayse,Q10588
PF00078,RVT_1,P04585
PF00540,Gag_p17,P04585
PF00607,Gag_p24,P04585
PF00552,IN_DBD_C,P04585
PF02022,Integrase_Zn,P04585
PF00075,RNase_H,P04585
PF00665,rve,P04585
PF00077,RVP,P04585
PF06815,RVT_connect,P04585
PF06817,RVT_thumb,P04585
PF00098,zf-CCHC,P04585
PF03144,GTP_EFTU_D2,P13551
PF00679,EFG_C,P13551
PF03764,EFG_IV,P13551
PF14492,EFG_II,P13551
PF00302,CAT,P62580
PF00302,CAT,P00484
PF00078,RVT_1,P03366
PF00540,Gag_p17,P03366
PF00607,Gag_p24,P03366
PF00552,IN_DBD_C,P03366
PF02022,Integrase_Zn,P03366
PF00075,RNase_H,P03366
PF00665,rve,P03366
PF00077,RVP,P03366
PF06815,RVT_connect,P03366
PF06817,RVT_thumb,P03366
PF00098,zf-CCHC,P03366
PF00051,Kringle,P00749
PF00089,Trypsin,P00749
PF00753,Lactamase_B,P52699
PF02525,Flavodoxin_2,P16083
PF00069,Pkinase,P68400
PF03098,An_peroxidase,P23219
PF00008,EGF,P23219
PF03098,An_peroxidase,P35354
PF00008,EGF,P35354
PF01477,PLAT,P16050
PF00305,Lipoxygenase,P16050
PF01477,PLAT,P09917
PF00305,Lipoxygenase,P09917
PF00989,PAS,P35869
PF00010,HLH,P35869
PF08447,PAS_3,P35869
PF00454,PI3_PI4_kinase,Q8TCG2
PF01839,FG-GAP,P08648
PF08441,Integrin_alpha2,P08648
PF07974,EGF_2,P05106
PF00362,Integrin_beta,P05106
PF08725,Integrin_b_cyt,P05106
PF07965,Integrin_B_tail,P05106
PF00014,Kunitz_BPTI,P05067
PF02177,APP_N,P05067
PF03494,Beta-APP,P05067
PF10515,APP_amyloid,P05067
PF12924,APP_Cu_bd,P05067
PF12925,APP_E2,P05067
PF01387,Synuclein,P37840
PF00104,Hormone_recep,P03372
PF00105,zf-C4,P03372
PF02159,Oest_recep,P03372
PF12743,ESR1_C,P03372
PF00001,7tm_1,P48039
PF00001,7tm_1,P49286
PF00104,Hormone_recep,O75469
PF00105,zf-C4,O75469
PF00104,Hormone_recep,Q14994
PF00105,zf-C4,Q14994
PF00083,Sugar_tr,P11166
PF00106,adh_short,P16152
PF00104,Hormone_recep,Q07869
PF00105,zf-C4,Q07869
PF00104,Hormone_recep,P37231
PF00105,zf-C4,P37231
PF12577,PPARgamma_N,P37231
PF00169,PH,P31749
PF00069,Pkinase,P31749
PF00433,Pkinase_C,P31749
PF09005,DUF1897,Q92945
PF00013,KH_1,Q92945
PF00579,tRNA-synt_1b,P54577
PF01588,tRNA_bind,P54577
PF00061,Lipocalin,P80188
PF00885,DMRL_synthase,P9WHE9
PF00248,Aldo_ket_red,P15121
PF01266,DAO,O31616
PF00074,RnaseA,P07998
PF00104,Hormone_recep,P03372
PF00105,zf-C4,P03372
PF02159,Oest_recep,P03372
PF12743,ESR1_C,P03372
PF01652,IF4E,P06730
PF00404,Dockerin_1,Q59325
PF02018,CBM_4_9,Q59325
PF00942,CBM_3,Q59325
PF00759,Glyco_hydro_9,Q59325
PF02927,CelD_N,Q59325
PF00343,Phosphorylase,P11217
PF00343,Phosphorylase,P11217
PF00067,p450,P9WPP7
PF08240,ADH_N,P00326
PF00107,ADH_zinc_N,P00326
PF08240,ADH_N,P00325
PF00107,ADH_zinc_N,P00325
PF08240,ADH_N,P07327
PF00107,ADH_zinc_N,P07327
PF07477,Glyco_hydro_67C,Q8VVD2
PF07488,Glyco_hydro_67M,Q8VVD2
PF03648,Glyco_hydro_67N,Q8VVD2
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF01497,Peripla_BP_2,P07822
PF07715,Plug,P06971
PF00593,TonB_dep_Rec,P06971
PF00202,Aminotran_3,P12995
PF01182,Glucosamine_iso,O35000
PF00365,PFK,P00512
PF00121,TIM,P60174
PF00224,PK,P14618
PF02887,PK_C,P14618
PF00121,TIM,P00943
PF02142,MGS,P0A733
PF00113,Enolase_C,P09104
PF03952,Enolase_N,P09104
PF00121,TIM,P50921
PF00793,DAHP_synth_1,P0AB91
PF00224,PK,P30613
PF02887,PK_C,P30613
PF00121,TIM,Q07412
PF13419,HAD_2,Q7ADF8
PF00113,Enolase_C,P13929
PF03952,Enolase_N,P13929
PF00667,FAD_binding_1,P29475
PF00258,Flavodoxin_1,P29475
PF00175,NAD_binding_1,P29475
PF02898,NO_synthase,P29475
PF00595,PDZ,P29475
PF01187,MIF,P14174
PF00078,RVT_1,P04585
PF00540,Gag_p17,P04585
PF00607,Gag_p24,P04585
PF00552,IN_DBD_C,P04585
PF02022,Integrase_Zn,P04585
PF00075,RNase_H,P04585
PF00665,rve,P04585
PF00077,RVP,P04585
PF06815,RVT_connect,P04585
PF06817,RVT_thumb,P04585
PF00098,zf-CCHC,P04585
PF00128,Alpha-amylase,P19961
PF02806,Alpha-amylase_C,P19961
PF01144,CoA_trans,P55809
PF00989,PAS,Q9X180
PF02518,HATPase_c,Q9X180
PF00512,HisKA,Q9X180
PF00069,Pkinase,Q07785
PF00069,Pkinase,P11802
PF00069,Pkinase,P28482
PF00069,Pkinase,P27361
PF00069,Pkinase,P24941
PF00069,Pkinase,P78362
PF01547,SBP_bac_1,Q9KWT6
PF01547,SBP_bac_1,Q9KWT5
PF00884,Sulfatase,P08842
PF00293,NUDIX,Q75UV1
PF00155,Aminotran_1_2,P95468
PF07654,C1-set,P61769
PF09291,DUF1968,P01848
PF07654,C1-set,P01850
PF07654,C1-set,P01892
PF00129,MHC_I,P01892
PF06623,MHC_I_C,P01892
PF00104,Hormone_recep,P13631
PF00105,zf-C4,P13631
PF01532,Glyco_hydro_47,P31723
PF09261,Alpha-mann_mid,Q16706
PF01074,Glyco_hydro_38,Q16706
PF07748,Glyco_hydro_38C,Q16706
PF01532,Glyco_hydro_47,Q9UKM7
PF07745,Glyco_hydro_53,Q65CX5
PF00089,Trypsin,P07477
PF01423,LSM,P62312
PF03502,Channel_Tsx,P0A927
PF01729,QRPTase_C,P9WJJ7
PF02749,QRPTase_N,P9WJJ7
PF00104,Hormone_recep,P03372
PF00105,zf-C4,P03372
PF02159,Oest_recep,P03372
PF12743,ESR1_C,P03372
PF00104,Hormone_recep,P06401
PF00105,zf-C4,P06401
PF02161,Prog_receptor,P06401
PF00104,Hormone_recep,Q92731
PF00105,zf-C4,Q92731
PF12497,ERbeta_N,Q92731
PF00104,Hormone_recep,Q07869
PF00105,zf-C4,Q07869
PF00104,Hormone_recep,Q03181
PF00105,zf-C4,Q03181
PF00104,Hormone_recep,P37231
PF00105,zf-C4,P37231
PF12577,PPARgamma_N,P37231
PF00104,Hormone_recep,P19793
PF00105,zf-C4,P19793
PF11825,Nuc_recep-AF1,P19793
PF00104,Hormone_recep,P28702
PF00105,zf-C4,P28702
PF00104,Hormone_recep,P48443
PF00105,zf-C4,P48443
PF11825,Nuc_recep-AF1,P48443
PF00206,Lyase_1,P05042
PF10415,FumaraseC_C,P05042
PF00679,EFG_C,Q7Z2Z2
PF14492,EFG_II,Q7Z2Z2
PF00303,Thymidylat_synt,P0A884
PF05014,Nuc_deoxyrib_tr,Q8RLY5
PF02518,HATPase_c,P08238
PF00183,HSP90,P08238
PF02518,HATPase_c,P07900
PF00183,HSP90,P07900
PF02157,Man-6-P_recep,P20645
PF08240,ADH_N,P00326
PF00107,ADH_zinc_N,P00326
PF00104,Hormone_recep,P03372
PF00105,zf-C4,P03372
PF02159,Oest_recep,P03372
PF12743,ESR1_C,P03372
PF00104,Hormone_recep,Q92731
PF00105,zf-C4,Q92731
PF12497,ERbeta_N,Q92731
PF00155,Aminotran_1_2,P00509
PF00155,Aminotran_1_2,P95468
PF00068,Phospholip_A2_1,Q9NZK7
PF00062,Lys,P61626
PF00581,Rhodanese,Q7K9G0
PF09122,DUF1930,Q7K9G0
PF00266,Aminotran_5,Q9ZHG9
PF00581,Rhodanese,P31142
PF03063,Prismane,P31101
PF00581,Rhodanese,Q16762
PF00581,Rhodanese,Q5SJI0
PF00581,Rhodanese,P0A6V7
PF03063,Prismane,Q01770
PF00266,Aminotran_5,P77444
PF07714,Pkinase_Tyr,P12931
PF00017,SH2,P12931
PF00018,SH3_1,P12931
PF01451,LMWPc,P0A006
PF10420,IL12p40_C,P29460
PF00693,Herpes_TK,P03176
PF01640,Peptidase_C10,P0C0J0
PF13734,Inhibitor_I69,P0C0J0
PF07715,Plug,P06971
PF00593,TonB_dep_Rec,P06971
PF03544,TonB,P02929
PF02221,E1_DerP2_DerF2,Q9Y6Y9
PF01582,TIR,O00206
PF13855,LRR_8,O00206
PF00078,RVT_1,P03366
PF00540,Gag_p17,P03366
PF00607,Gag_p24,P03366
PF00552,IN_DBD_C,P03366
PF02022,Integrase_Zn,P03366
PF00075,RNase_H,P03366
PF00665,rve,P03366
PF00077,RVP,P03366
PF06815,RVT_connect,P03366
PF06817,RVT_thumb,P03366
PF00098,zf-CCHC,P03366
PF02277,DBI_PRT,Q05603
PF00232,Glyco_hydro_1,Q59976
PF00128,Alpha-amylase,Q9ZEU2
PF00144,Beta-lactamase,Q9L5C8
PF00144,Beta-lactamase,Q9L5C7
PF01126,Heme_oxygenase,P71119
PF00403,HMA,O00244
PF01139,RtcB,Q9Y3I0
PF02136,NTF2,P83689
PF09150,Carot_N,P83689
PF02264,LamB,P22340
PF11471,Sugarporin_N,P22340
PF02435,Glyco_hydro_68,P05655
PF00144,Beta-lactamase,Q840M4
PF00984,UDPG_MGDP_dh,P11759
PF03720,UDPG_MGDP_dh_C,P11759
PF03721,UDPG_MGDP_dh_N,P11759
PF00022,Actin,P68133
PF00144,Beta-lactamase,P00811
PF02898,NO_synthase,P0A094
PF00062,Lys,P61626
PF02545,Maf,Q02169
PF00003,7tm_3,Q8TE23
PF01094,ANF_receptor,Q8TE23
PF07562,NCD3G,Q8TE23
PF03098,An_peroxidase,P23219
PF00008,EGF,P23219
PF00025,Arf,P84077
PF00561,Abhydrolase_1,P51698
PF07859,Abhydrolase_3,Q7SIG1
PF00135,COesterase,P20261
PF00316,FBPase,P09467
PF00017,SH2,Q06124
PF00102,Y_phosphatase,Q06124
PF00517,GP41,P12488
PF00516,GP120,P12488
PF00155,Aminotran_1_2,P00505
PF00202,Aminotran_3,P22256
PF00102,Y_phosphatase,P18031
PF00078,RVT_1,P03366
PF00540,Gag_p17,P03366
PF00607,Gag_p24,P03366
PF00552,IN_DBD_C,P03366
PF02022,Integrase_Zn,P03366
PF00075,RNase_H,P03366
PF00665,rve,P03366
PF00077,RVP,P03366
PF06815,RVT_connect,P03366
PF06817,RVT_thumb,P03366
PF00098,zf-CCHC,P03366
PF01220,DHquinase_II,P15474
PF03102,NeuB,Q57265
PF08666,SAF,Q57265
PF00685,Sulfotransfer_1,O00204
PF00104,Hormone_recep,O75469
PF00105,zf-C4,O75469
PF16363,GDP_Man_Dehyd,P09147
PF00857,Isochorismatase,Q7DC80
PF00551,Formyl_trans_N,P08179
PF00068,Phospholip_A2_1,P04054
PF00068,Phospholip_A2_1,Q9NZK7
PF01048,PNP_UDP_1,P00491
PF00144,Beta-lactamase,P00811
PF14572,Pribosyl_synth,P14193
PF13793,Pribosyltran_N,P14193
PF12849,PBP_like_2,P0AG82
PF00464,SHMT,P34896
PF01812,5-FTHF_cyc-lig,P75430
PF01220,DHquinase_II,P15474
PF01220,DHquinase_II,P9WPX7
PF01376,Enterotoxin_b,P01556
PF07966,A1_Propeptide,P00797
PF00026,Asp,P00797
PF00078,RVT_1,P12499
PF00540,Gag_p17,P12499
PF00607,Gag_p24,P12499
PF00552,IN_DBD_C,P12499
PF02022,Integrase_Zn,P12499
PF00075,RNase_H,P12499
PF00665,rve,P12499
PF00077,RVP,P12499
PF06815,RVT_connect,P12499
PF06817,RVT_thumb,P12499
PF00098,zf-CCHC,P12499
PF00074,RnaseA,P07998
PF00186,DHFR_1,P00381
PF01327,Pep_deformylase,Q9I7A8
PF00135,COesterase,P06276
PF08674,AChE_tetra,P06276
PF00756,Esterase,P9WQN9
PF00089,Trypsin,P07477
PF00704,Glyco_hydro_18,P11797
PF00728,Glyco_hydro_20,P07686
PF14845,Glycohydro_20b2,P07686
PF00144,Beta-lactamase,P05364
PF00067,p450,P00183
PF01094,ANF_receptor,P42262
PF00060,Lig_chan,P42262
PF10613,Lig_chan-Glu_bd,P42262
PF02277,DBI_PRT,Q05603
PF00106,adh_short,Q99714
PF00202,Aminotran_3,P04181
PF08240,ADH_N,P00326
PF00107,ADH_zinc_N,P00326
PF00245,Alk_phosphatase,P00634
PF01212,Beta_elim_lyase,Q9X266
PF00464,SHMT,P0A827
PF00464,SHMT,P34896
PF02784,Orn_Arg_deC_N,P11926
PF00278,Orn_DAP_Arg_deC,P11926
PF00135,COesterase,P22303
PF08674,AChE_tetra,P22303
PF00102,Y_phosphatase,P18031
PF00490,ALAD,Q59643
PF00064,Neur,P06820
PF00962,A_deaminase,P00813
PF12849,PBP_like_2,P0AG82
PF00106,adh_short,Q7Z4W1
PF01077,NIR_SIR,P17846
PF03460,NIR_SIR_ferr,P17846
PF00069,Pkinase,P24941
PF02984,Cyclin_C,P20248
PF00134,Cyclin_N,P20248
PF16500,Cyclin_N2,P20248
PF00248,Aldo_ket_red,P15121
PF13419,HAD_2,P71447
PF02878,PGM_PMM_I,P36871
PF02879,PGM_PMM_II,P36871
PF02880,PGM_PMM_III,P36871
PF00408,PGM_PMM_IV,P36871
PF00709,Adenylsucc_synt,P0A7D4
PF02824,TGS,Q54089
PF04607,RelA_SpoT,Q54089
PF13291,ACT_4,Q54089
PF13328,HD_4,Q54089
PF01391,Collagen,P11226
PF00059,Lectin_C,P11226
PF01266,DAO,P14920
PF01494,FAD_binding_3,P20586
PF01494,FAD_binding_3,P00438
PF02518,HATPase_c,P07900
PF00183,HSP90,P07900
PF00144,Beta-lactamase,Q9L5C8
PF00144,Beta-lactamase,P62594
PF00144,Beta-lactamase,P62593
PF02878,PGM_PMM_I,P26276
PF02879,PGM_PMM_II,P26276
PF02880,PGM_PMM_III,P26276
PF00408,PGM_PMM_IV,P26276
PF00343,Phosphorylase,P11217
PF00483,NTP_transferase,Q9HU22
PF00343,Phosphorylase,P00490
PF00328,His_Phos_2,P19926
PF01564,Spermine_synth,Q9WZC2
PF13472,Lipase_GDSL_2,P22266
PF00135,COesterase,P06276
PF08674,AChE_tetra,P06276
PF00135,COesterase,P22303
PF08674,AChE_tetra,P22303
PF00191,Annexin,P08758
PF00316,FBPase,P09467
PF00202,Aminotran_3,P16932
PF00903,Glyoxalase,P32754
PF00067,p450,P00183
PF01094,ANF_receptor,Q13002
PF00060,Lig_chan,Q13002
PF10613,Lig_chan-Glu_bd,Q13002
PF00685,Sulfotransfer_1,Q06520
PF00106,adh_short,Q8NBQ5
PF07654,C1-set,P01859
PF00112,Peptidase_C1,P07858
PF08127,Propeptide_C1,P07858
PF02258,SLT_beta,P69178
PF00136,DNA_pol_B,Q38087
PF03104,DNA_pol_B_exo1,Q38087
PF01048,PNP_UDP_1,P00491
PF01048,PNP_UDP_1,Q5SID9
PF00144,Beta-lactamase,P00811
PF00364,Biotin_lipoyl,O00763
PF01039,Carboxyl_trans,O00763
PF02785,Biotin_carb_C,O00763
PF00289,Biotin_carb_N,O00763
PF02786,CPSase_L_D2,O00763
PF08326,ACC_central,O00763
PF00149,Metallophos,P36873
PF16891,STPPase_N,P36873
PF00194,Carb_anhydrase,P00918
PF07715,Plug,P06971
PF00593,TonB_dep_Rec,P06971
PF00194,Carb_anhydrase,P00918
PF02878,PGM_PMM_I,P26276
PF02879,PGM_PMM_II,P26276
PF02880,PGM_PMM_III,P26276
PF00408,PGM_PMM_IV,P26276
PF13499,EF-hand_7,P0DP23
PF00112,Peptidase_C1,O60911
PF08246,Inhibitor_I29,O60911
PF00112,Peptidase_C1,P43235
PF08246,Inhibitor_I29,P43235
PF00959,Phage_lysozyme,P00720
PF08240,ADH_N,P00326
PF00107,ADH_zinc_N,P00326
PF02201,SWIB,Q00987
PF00641,zf-RanBP,Q00987
PF00069,Pkinase,Q16539
PF00089,Trypsin,P07477
PF00144,Beta-lactamase,P05364
PF00104,Hormone_recep,P10826
PF00105,zf-C4,P10826
PF00490,ALAD,P13716
PF14889,PBP-Tp47_a,P29723
PF14888,PBP-Tp47_c,P29723
PF02224,Cytidylate_kin,P0A6I0
PF00096,zf-C2H2,P08048
PF04704,Zfx_Zfy_act,P08048
PF02581,TMP-TENI,P39594
PF00334,NDK,P15531
PF00254,FKBP_C,P62942
PF00128,Alpha-amylase,P04746
PF02806,Alpha-amylase_C,P04746
PF00156,Pribosyltran,P11172
PF00215,OMPdecase,P11172
PF00215,OMPdecase,P08244
PF16654,DAPDH_C,P04964
PF00557,Peptidase_M24,P50579
PF01381,HTH_3,Q9KQN0
PF00194,Carb_anhydrase,P00918
PF07992,Pyr_redox_2,P00390
PF02852,Pyr_redox_dim,P00390
PF01048,PNP_UDP_1,P0ABP8
PF01370,Epimerase,P32055
PF01515,PTA_PTB,P39646
PF00069,Pkinase,P24941
PF00303,Thymidylat_synt,P0A884
PF01979,Amidohydro_1,P41020
PF00449,Urease_alpha,P41020
PF00699,Urease_beta,P41021
PF00547,Urease_gamma,P41022
PF00556,LHC,P26789
PF00556,LHC,P26790
PF01189,Nol1_Nop2_Fmu,Q5SII2
PF17125,Methyltr_RsmF_N,Q5SII2
PF17126,RsmF_methylt_CI,Q5SII2
PF02878,PGM_PMM_I,P26276
PF02879,PGM_PMM_II,P26276
PF02880,PGM_PMM_III,P26276
PF00408,PGM_PMM_IV,P26276
PF00040,fn2,P11717
PF00878,CIMR,P11717
PF02157,Man-6-P_recep,P20645
PF00106,adh_short,P14061
PF00104,Hormone_recep,P10275
PF00105,zf-C4,P10275
PF02166,Androgen_recep,P10275
PF00104,Hormone_recep,P03372
PF00105,zf-C4,P03372
PF02159,Oest_recep,P03372
PF12743,ESR1_C,P03372
PF00104,Hormone_recep,P08235
PF00105,zf-C4,P08235
PF00685,Sulfotransfer_1,P49888
PF01376,Enterotoxin_b,P01556
PF00517,GP41,P12488
PF00516,GP120,P12488
PF02277,DBI_PRT,Q05603
PF00378,ECH_1,Q93TU6
PF07715,Plug,P06971
PF00593,TonB_dep_Rec,P06971
PF07714,Pkinase_Tyr,P12931
PF00017,SH2,P12931
PF00018,SH3_1,P12931
PF00557,Peptidase_M24,P0AE18
PF00557,Peptidase_M24,P9WK19
PF00378,ECH_1,P30084
PF00378,ECH_1,P42126
PF00441,Acyl-CoA_dh_1,P11310
PF02770,Acyl-CoA_dh_M,P11310
PF02771,Acyl-CoA_dh_N,P11310
PF00667,FAD_binding_1,P29474
PF00258,Flavodoxin_1,P29474
PF00175,NAD_binding_1,P29474
PF02898,NO_synthase,P29474
PF01039,Carboxyl_trans,Q9X4K7
PF00069,Pkinase,P24941
PF02984,Cyclin_C,P20248
PF00134,Cyclin_N,P20248
PF16500,Cyclin_N2,P20248
PF00850,Hist_deacetyl,Q9BY41
PF00233,PDEase_I,Q08499
PF00186,DHFR_1,P00374
PF00693,Herpes_TK,P03176
PF00903,Glyoxalase,P47228
PF00903,Glyoxalase,P17297
PF00903,Glyoxalase,P0A108
PF00061,Lipocalin,Q8WX39
PF00324,AA_permease,Q13621
PF03522,SLC12,Q13621
PF08403,AA_permease_N,Q13621
PF01656,CbiA,P13000
PF01179,Cu_amine_oxid,P46883
PF02727,Cu_amine_oxidN2,P46883
PF02728,Cu_amine_oxidN3,P46883
PF07833,Cu_amine_oxidN1,P46883
PF00191,Annexin,P08758
PF02267,Rib_hydrolayse,Q10588
PF02078,Synapsin,P17600
PF02750,Synapsin_C,P17600
PF10581,Synapsin_N,P17600
PF02518,HATPase_c,O14874
PF10436,BCDHK_Adom3,O14874
PF01591,6PF2K,P16118
PF00300,His_Phos_1,P16118
PF01119,DNA_mis_repair,P54278
PF08676,MutL_C,P54278
PF00154,RecA,P62219
PF00154,RecA,P42443
PF00154,RecA,Q59560
PF07931,CPT,Q56148
PF02222,ATP-grasp,P33221
PF00271,Helicase_C,P15043
PF00270,DEAD,P15043
PF00570,HRDC,P15043
PF16124,RecQ_Zn_bind,P15043
PF09382,RQC,P15043
PF12169,DNA_pol3_gamma3,P06710
PF12168,DNA_pol3_tau_4,P06710
PF12170,DNA_pol3_tau_5,P06710
PF00069,Pkinase,P9WI81
PF03793,PASTA,P9WI81
PF00437,T2SSE,Q7BK04
PF00583,Acetyltransf_1,Q16613
PF00104,Hormone_recep,P10275
PF00105,zf-C4,P10275
PF02166,Androgen_recep,P10275
PF01048,PNP_UDP_1,Q13126
PF01048,PNP_UDP_1,P0AF12
PF01048,PNP_UDP_1,P0ABP8
PF02518,HATPase_c,P14625
PF00183,HSP90,P14625
PF00068,Phospholip_A2_1,P14555
PF02540,NAD_synthase,P18843
PF02782,FGGY_C,P0A6F3
PF00370,FGGY_N,P0A6F3
PF00068,Phospholip_A2_1,P04054
PF00298,Ribosomal_L11,P29395
PF03946,Ribosomal_L11_N,P29395
PF01656,CbiA,P13000
PF01363,FYVE,Q15075
PF00043,GST_C,P08263
PF02798,GST_N,P08263
PF02278,Lyase_8,Q59288
PF02884,Lyase_8_C,Q59288
PF08124,Lyase_8_N,Q59288
PF01048,PNP_UDP_1,P0ABP8
PF08436,DXP_redisom_C,P45568
PF02670,DXP_reductoisom,P45568
