title,url,parent_key
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.aspx,BE0002638
Electronic Medicines Compendium Amiodarone 100mg Tablets,https://www.medicines.org.uk/emc/product/6019/smpc,BE0002638
Website,http://www.ihop-net.org/UniPub/iHOP/,BE0002887
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.aspx,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.aspx,BE0002793
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.aspx,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.aspx,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.aspx,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003549
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003533
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Link,http://www.bccancer.bc.ca/HPI/DrugDatabase/DrugIndexPro/Flutamide.htm,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003549
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002887
Interactions,https://hivclinic.ca/archive/main/drugs_interact_files/anticonvulsant-int.pdf,BE0003541
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003549
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002887
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003533
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002887
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
The P450 Program,http://mhc.com/Cytochromes/,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Source,http://www.mentalhealth.com/drug/p30-a01.html,BE0002433
The P450 Program,http://mhc.com/Cytochromes/,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Get to know an Enzyme: CYP2C8,http://www.hanstenandhorn.com/hh-article-December-2011.pdf,BE0002887
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
PDR,http://www.pdr.net/drug-summary/Necon-ethinyl-estradiol-norethindrone----mestranol-norethindrone-2049,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Empowerpharmacy,https://www.empowerpharmacy.com/drugs/testosterone-propionate-injection.html,BE0004887
Empowerpharmacy,https://www.empowerpharmacy.com/drugs/testosterone-propionate-injection.html,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Zinc metabolism,http://flipper.diff.org/app/pathways/3503,BE0001123
Zinc metabolism,http://flipper.diff.org/app/pathways/3503,BE0000465
Zinc metabolism,http://flipper.diff.org/app/pathways/3503,BE0001183
Zinc metabolism,http://flipper.diff.org/app/pathways/3503,BE0002390
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002638
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0004866
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Pharmaceuticals and Medical Devices Agency (PMDA): Topiroxostat review,https://www.pmda.go.jp/files/000153624.pdf,BE0002887
Pharmaceuticals and Medical Devices Agency (PMDA): Topiroxostat review,https://www.pmda.go.jp/files/000153624.pdf,BE0002793
Pharmaceuticals and Medical Devices Agency (PMDA): Topiroxostat review,https://www.pmda.go.jp/files/000153624.pdf,BE0003543
Pharmaceuticals and Medical Devices Agency (PMDA): Topiroxostat review,https://www.pmda.go.jp/files/000153624.pdf,BE0002433
Pharmaceuticals and Medical Devices Agency (PMDA): Topiroxostat review,https://www.pmda.go.jp/files/000153624.pdf,BE0002638
Pharmaceuticals and Medical Devices Agency (PMDA): Topiroxostat review,https://www.pmda.go.jp/files/000153624.pdf,BE0003536
KEGG metabolism,http://www.genome.jp/kegg-bin/show_pathway?hsa00430,BE0002239
KEGG metabolism,http://www.genome.jp/kegg-bin/show_pathway?hsa00430,BE0002303
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002887
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0003533
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003549
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
FDA reports,https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/PsychopharmacologicDrugsAdvisoryCommittee/UCM602419.pdf,BE0002363
FDA reports,https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/PsychopharmacologicDrugsAdvisoryCommittee/UCM602419.pdf,BE0002433
FDA reports,https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/PsychopharmacologicDrugsAdvisoryCommittee/UCM602419.pdf,BE0003536
FDA Cross discipline team leader review,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206256Orig1s000CrossR.pdf,BE0002433
EMA Product Label,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002720/WC500171813.pdf,BE0009141
EMA Product Label,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002720/WC500171813.pdf,BE0001066
EMA Product Label,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002720/WC500171813.pdf,BE0003645
EMA Product Label,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002720/WC500171813.pdf,BE0003659
Link,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d2a87691-c9ad-4753-97a1-311fccfe6515,BE0003609
Link,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d2a87691-c9ad-4753-97a1-311fccfe6515,BE0003606
Link,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d2a87691-c9ad-4753-97a1-311fccfe6515,BE0002638
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0002362
US FDA . Prescribing information: Zytiga (abiraterone acetate) tablets. Silver Spring: US FDA; 2015,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202379Orig1s005.pdf,BE0002433
article,http://www.jbc.org/content/269/30/19375.full.pdf,BE0002303
Pentaerythritol tetranitrate,https://pubchem.ncbi.nlm.nih.gov/compound/pentaerythritol_tetranitrate,BE0003578
CheBi - Pentaerythritol,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=25879,BE0000263
"Nitrate Reduction to Nitrite, Nitric Oxide and Ammonia by Gut Bacteria under Physiological Conditions",http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0119712,BE0000263
OSHA document,https://www.osha.gov/dts/chemicalsampling/data/CH_260110.html,BE0000133
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
OLYSIO (simeprevir) capsules - FDA,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/205123s012lbl.pdf,BE0002433
Link,http://www.page-meeting.org/pdf_assets/2259-posterPAGE2008_SP.pdf,BE0002363
Link,http://www.frx.com/products/Viibryd.aspx,BE0002638
Link,http://www.frx.com/products/Viibryd.aspx,BE0003611
Link,http://www.frx.com/products/Viibryd.aspx,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003533
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
JEVTANA - cabazitaxel,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa,BE0002638
JEVTANA - cabazitaxel,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa,BE0002362
JEVTANA - cabazitaxel,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa,BE0002887
Copper,https://www.canada.ca/en/health-canada/services/publications/healthy-living/guidelines-canadian-drinking-water-quality-guideline-technical-document-copper.html,BE0000753
Copper,https://www.canada.ca/en/health-canada/services/publications/healthy-living/guidelines-canadian-drinking-water-quality-guideline-technical-document-copper.html,BE0002390
Copper,https://www.canada.ca/en/health-canada/services/publications/healthy-living/guidelines-canadian-drinking-water-quality-guideline-technical-document-copper.html,BE0004909
Copper,https://www.canada.ca/en/health-canada/services/publications/healthy-living/guidelines-canadian-drinking-water-quality-guideline-technical-document-copper.html,BE0008684
Copper,https://www.canada.ca/en/health-canada/services/publications/healthy-living/guidelines-canadian-drinking-water-quality-guideline-technical-document-copper.html,BE0000335
DrugBank Entry Valdecoxib (is a prodrug of Valdecoxib),http://www.drugbank.ca/drugs/DB00580#enzymes,BE0002638
DrugBank Entry Valdecoxib (is a prodrug of Valdecoxib),http://www.drugbank.ca/drugs/DB00580#enzymes,BE0002793
Link,http://www.medsafe.govt.nz/profs/datasheet/g/gilenyacap.pdf,BE0004727
Cancer Care Ontario Formulary,https://www.cancercareontario.ca/sites/ccocancercare/files/brentuximab%20vedotin.pdf,BE0002638
luliconazole - Drug Summary PDR,http://www.pdr.net/drug-summary/Luzu-luliconazole-3401,BE0002638
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002638
Cobicistat versus ritonavir boosting and differences in the drug–drug interaction profiles with co-medications,https://academic.oup.com/jac/article/71/7/1755/1750409,BE0002363
Tibolone: A Unique Version of Hormone Replacement Therapy,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.919.2384&rep=rep1&type=pdf,BE0001197
Tibolone: A Unique Version of Hormone Replacement Therapy,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.919.2384&rep=rep1&type=pdf,BE0000051
Tibolone: A Unique Version of Hormone Replacement Therapy,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.919.2384&rep=rep1&type=pdf,BE0000059
Cardiovascular Effects of Tibolone: A Selective Tissue Estrogenic Activity Regulator,https://onlinelibrary.wiley.com/doi/full/10.1111/j.1527-3466.2007.00007.x,BE0000927
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0004866
European Medicines Agency (EMA): DIACOMIT Summary of Product Characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000664/WC500036518.pdf,BE0003536
European Medicines Agency (EMA): DIACOMIT Summary of Product Characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000664/WC500036518.pdf,BE0002363
European Medicines Agency (EMA): DIACOMIT Summary of Product Characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000664/WC500036518.pdf,BE0002638
European Medicines Agency (EMA): DIACOMIT Summary of Product Characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000664/WC500036518.pdf,BE0002433
Sanofi Canada: ZUACTA (zucapsaicin cream) product monograph,http://products.sanofi.ca/en/zuacta.pdf,BE0002433
Sanofi Canada: ZUACTA (zucapsaicin cream) product monograph,http://products.sanofi.ca/en/zuacta.pdf,BE0003536
Sanofi Canada: ZUACTA (zucapsaicin cream) product monograph,http://products.sanofi.ca/en/zuacta.pdf,BE0002793
Sanofi Canada: ZUACTA (zucapsaicin cream) product monograph,http://products.sanofi.ca/en/zuacta.pdf,BE0003533
Bayer Inc: VISANNE (2mg dienogest tablets) Product Monograph,http://www.bayer.ca/static/documents/news/en/VISANNE-PM-EN-19JUN2015-182736.pdf,BE0002638
CHEMbl,http://www.ebi.ac.uk/chebi/displayAutoXrefs.do?chebiId=CHEBI:49553,BE0000056
World Health Organization: Etizolam (INN) Pre-Review Report ,https://erowid.org/pharms/etizolam/etizolam_article1_who_2016.pdf,BE0002638
World Health Organization: Etizolam (INN) Pre-Review Report ,https://erowid.org/pharms/etizolam/etizolam_article1_who_2016.pdf,BE0003611
World Health Organization: Etizolam (INN) Pre-Review Report ,https://erowid.org/pharms/etizolam/etizolam_article1_who_2016.pdf,BE0003536
Jstage,https://www.jstage.jst.go.jp/article/jsma1939/45/6/45_6_739/_pdf,BE0002180
Jstage,https://www.jstage.jst.go.jp/article/jsma1939/45/6/45_6_739/_pdf,BE0008634
