id,name,organism,known_action,position,parent_key
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,4,DB00770
BE0003655,Solute carrier organic anion transporter family member 2A1,Human,unknown,5,DB00770
BE0001066,Solute carrier family 22 member 6,Human,unknown,7,DB00770
BE0001061,Canalicular multispecific organic anion transporter 2,Human,unknown,2,DB00773
BE0003640,Multidrug resistance-associated protein 6,Human,unknown,3,DB00773
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB00773
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,5,DB00773
BE0003651,Multidrug resistance-associated protein 7,Human,unknown,6,DB00773
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,7,DB00773
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,8,DB00773
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB00779
BE0003647,Solute carrier family 22 member 2,Human,unknown,6,DB00783
BE0003648,Solute carrier family 22 member 1,Human,unknown,7,DB00783
BE0003650,Solute carrier family 22 member 3,Human,unknown,8,DB00783
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,9,DB00783
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,10,DB00783
BE0003651,Multidrug resistance-associated protein 7,Human,unknown,11,DB00783
BE0000879,Solute carrier family 22 member 11,Human,unknown,12,DB00783
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,13,DB00783
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,14,DB00783
BE0001032,Multidrug resistance protein 1,Human,unknown,15,DB00783
BE0003645,Solute carrier family 22 member 8,Human,unknown,21,DB00783
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,22,DB00783
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,23,DB00783
BE0003656,Solute carrier organic anion transporter family member 4A1,Human,unknown,24,DB00783
BE0003648,Solute carrier family 22 member 1,Human,unknown,1,DB00787
BE0001066,Solute carrier family 22 member 6,Human,unknown,2,DB00787
BE0003645,Solute carrier family 22 member 8,Human,unknown,3,DB00787
BE0003643,Ileal sodium/bile acid cotransporter,Human,unknown,4,DB00787
BE0003657,Multidrug and toxin extrusion protein 1,Human,unknown,5,DB00787
BE0004752,Multidrug and toxin extrusion protein 2,Human,unknown,6,DB00787
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,3,DB00788
BE0001066,Solute carrier family 22 member 6,Human,unknown,4,DB00788
BE0001018,Solute carrier family 15 member 1,Human,unknown,1,DB00790
BE0001134,Solute carrier family 15 member 2,Human,unknown,2,DB00790
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,1,DB00795
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,2,DB00795
BE0001048,Proton-coupled folate transporter,Human,unknown,10,DB00795
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00796
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB00798
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB00802
BE0001204,Equilibrative nucleoside transporter 1,Human,unknown,0,DB00811
BE0003672,Solute carrier family 28 member 3,Human,unknown,0,DB00811
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB00812
BE0003645,Solute carrier family 22 member 8,Human,unknown,2,DB00812
BE0000879,Solute carrier family 22 member 11,Human,unknown,3,DB00812
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00813
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,2,DB00814
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB00819
BE0001066,Solute carrier family 22 member 6,Human,unknown,2,DB00821
BE0001066,Solute carrier family 22 member 6,Human,unknown,3,DB00827
BE0001032,Multidrug resistance protein 1,Human,unknown,20,DB00829
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00831
BE0001018,Solute carrier family 15 member 1,Human,unknown,1,DB00833
BE0001134,Solute carrier family 15 member 2,Human,unknown,2,DB00833
BE0003645,Solute carrier family 22 member 8,Human,unknown,4,DB00833
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB00834
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,4,DB00834
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00836
BE0000703,Bile salt export pump,Human,unknown,1,DB00845
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00845
BE0001018,Solute carrier family 15 member 1,Human,unknown,1,DB00855
BE0001134,Solute carrier family 15 member 2,Human,unknown,2,DB00855
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB00859
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,3,DB00860
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB00860
BE0001066,Solute carrier family 22 member 6,Human,unknown,5,DB00861
BE0003648,Solute carrier family 22 member 1,Human,unknown,1,DB00863
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB00863
BE0003645,Solute carrier family 22 member 8,Human,unknown,3,DB00863
BE0003647,Solute carrier family 22 member 2,Human,unknown,8,DB00863
BE0001066,Solute carrier family 22 member 6,Human,unknown,9,DB00863
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00864
BE0003670,ATP-binding cassette sub-family A member 5,Human,unknown,2,DB00864
BE0001032,Multidrug resistance protein 1,Human,unknown,5,DB00875
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,1,DB00876
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB00877
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,5,DB00877
BE0003657,Multidrug and toxin extrusion protein 1,Human,unknown,6,DB00877
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB00880
BE0001018,Solute carrier family 15 member 1,Human,unknown,1,DB00881
BE0001134,Solute carrier family 15 member 2,Human,unknown,2,DB00881
BE0003645,Solute carrier family 22 member 8,Human,unknown,3,DB00881
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00882
BE0003644,Sodium/bile acid cotransporter,Human,unknown,1,DB00887
BE0001066,Solute carrier family 22 member 6,Human,unknown,2,DB00887
BE0003645,Solute carrier family 22 member 8,Human,unknown,3,DB00887
BE0000879,Solute carrier family 22 member 11,Human,unknown,4,DB00887
BE0003646,Solute carrier family 22 member 7,Human,unknown,5,DB00887
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,6,DB00887
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB00900
BE0001204,Equilibrative nucleoside transporter 1,Human,unknown,3,DB00900
BE0004706,Equilibrative nucleoside transporter 2,Human,unknown,4,DB00900
BE0001066,Solute carrier family 22 member 6,Human,unknown,2,DB00903
BE0003647,Solute carrier family 22 member 2,Human,unknown,10,DB00907
BE0003647,Solute carrier family 22 member 2,Human,unknown,7,DB00908
BE0003648,Solute carrier family 22 member 1,Human,unknown,8,DB00908
BE0000106,Solute carrier family 22 member 5,Human,unknown,9,DB00908
BE0001032,Multidrug resistance protein 1,Human,unknown,10,DB00908
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,11,DB00908
BE0003645,Solute carrier family 22 member 8,Human,unknown,12,DB00908
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,13,DB00908
BE0000757,Solute carrier family 22 member 4,Human,unknown,14,DB00908
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,15,DB00908
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,4,DB00912
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB00914
BE0003648,Solute carrier family 22 member 1,Human,unknown,2,DB00914
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB00915
BE0003648,Solute carrier family 22 member 1,Human,unknown,2,DB00915
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB00917
BE0003648,Solute carrier family 22 member 1,Human,unknown,2,DB00917
BE0003639,Multidrug resistance-associated protein 5,Human,unknown,3,DB00917
BE0001066,Solute carrier family 22 member 6,Human,unknown,4,DB00917
BE0003645,Solute carrier family 22 member 8,Human,unknown,5,DB00917
BE0000879,Solute carrier family 22 member 11,Human,unknown,6,DB00917
BE0003646,Solute carrier family 22 member 7,Human,unknown,7,DB00917
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,8,DB00917
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,9,DB00917
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,10,DB00917
BE0003667,Organic solute transporter subunit alpha,Human,unknown,11,DB00917
BE0003668,Organic solute transporter subunit beta,Human,unknown,12,DB00917
BE0003655,Solute carrier organic anion transporter family member 2A1,Human,unknown,13,DB00917
BE0003656,Solute carrier organic anion transporter family member 4A1,Human,unknown,14,DB00917
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,15,DB00917
BE0003661,Solute carrier organic anion transporter family member 3A1,Human,unknown,16,DB00917
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,17,DB00917
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00921
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,2,DB00921
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB00925
BE0003648,Solute carrier family 22 member 1,Human,unknown,2,DB00925
BE0003650,Solute carrier family 22 member 3,Human,unknown,3,DB00925
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB00927
BE0003645,Solute carrier family 22 member 8,Human,unknown,2,DB00927
BE0000703,Bile salt export pump,Human,unknown,2,DB00932
BE0001066,Solute carrier family 22 member 6,Human,unknown,5,DB00936
BE0003652,Solute carrier family 22 member 10,Human,unknown,6,DB00936
BE0003645,Solute carrier family 22 member 8,Human,unknown,7,DB00936
BE0000879,Solute carrier family 22 member 11,Human,unknown,8,DB00936
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,9,DB00936
BE0000669,Monocarboxylate transporter 1,Human,unknown,10,DB00936
BE0003646,Solute carrier family 22 member 7,Human,unknown,11,DB00936
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB00939
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,2,DB00939
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB00943
BE0003646,Solute carrier family 22 member 7,Human,unknown,2,DB00943
BE0001204,Equilibrative nucleoside transporter 1,Human,unknown,10,DB00943
BE0004706,Equilibrative nucleoside transporter 2,Human,unknown,11,DB00943
BE0001066,Solute carrier family 22 member 6,Human,unknown,5,DB00945
BE0001032,Multidrug resistance protein 1,Human,unknown,6,DB00945
BE0003646,Solute carrier family 22 member 7,Human,unknown,7,DB00945
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00950
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,2,DB00950
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,3,DB00950
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,5,DB00950
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,6,DB00950
BE0003645,Solute carrier family 22 member 8,Human,unknown,7,DB00950
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,1,DB00957
BE0003649,High affinity copper uptake protein 1,Human,unknown,1,DB00958
BE0003662,Probable low affinity copper uptake protein 2,Human,unknown,2,DB00958
BE0003666,Copper-transporting ATPase 1,Human,unknown,3,DB00958
BE0003664,Copper-transporting ATPase 2,Human,unknown,4,DB00958
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB00958
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,6,DB00958
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00959
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB00966
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,3,DB00966
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,4,DB00966
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00967
BE0001018,Solute carrier family 15 member 1,Human,unknown,1,DB00968
BE0000106,Solute carrier family 22 member 5,Human,unknown,1,DB00970
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB00970
BE0003640,Multidrug resistance-associated protein 6,Human,unknown,3,DB00970
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,4,DB00970
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB00970
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00972
BE0001032,Multidrug resistance protein 1,Human,unknown,5,DB00973
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,6,DB00973
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,7,DB00973
BE0004750,ATP-binding cassette sub-family G member 5,Human,unknown,11,DB00973
BE0001061,Canalicular multispecific organic anion transporter 2,Human,unknown,12,DB00973
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,13,DB00973
BE0004751,ATP-binding cassette sub-family G member 8,Human,unknown,14,DB00973
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,1,DB00975
BE0003639,Multidrug resistance-associated protein 5,Human,unknown,2,DB00975
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB00975
BE0000703,Bile salt export pump,Human,unknown,1,DB00977
BE0003644,Sodium/bile acid cotransporter,Human,unknown,2,DB00977
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,3,DB00977
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB00977
BE0000106,Solute carrier family 22 member 5,Human,unknown,1,DB00978
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,2,DB00978
BE0003648,Solute carrier family 22 member 1,Human,unknown,1,DB00987
BE0003651,Multidrug resistance-associated protein 7,Human,unknown,2,DB00987
BE0001204,Equilibrative nucleoside transporter 1,Human,unknown,3,DB00987
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB00988
BE0003648,Solute carrier family 22 member 1,Human,unknown,2,DB00988
BE0003650,Solute carrier family 22 member 3,Human,unknown,3,DB00988
BE0000106,Solute carrier family 22 member 5,Human,unknown,4,DB00988
BE0003665,"POU domain, class 5, transcription factor 1",Human,unknown,5,DB00988
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB00997
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,2,DB00997
BE0001061,Canalicular multispecific organic anion transporter 2,Human,unknown,3,DB00997
BE0003640,Multidrug resistance-associated protein 6,Human,unknown,4,DB00997
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB00997
BE0003669,Solute carrier family 22 member 16,Human,unknown,6,DB00997
BE0003651,Multidrug resistance-associated protein 7,Human,unknown,8,DB00997
BE0003673,"ATP-binding cassette sub-family B member 8, mitochondrial",Human,unknown,9,DB00997
BE0000703,Bile salt export pump,Human,unknown,10,DB00997
BE0004770,RalA-binding protein 1,Human,unknown,24,DB00997
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,25,DB00997
BE0001066,Solute carrier family 22 member 6,Human,unknown,4,DB00999
BE0000106,Solute carrier family 22 member 5,Human,unknown,1,DB01000
BE0001018,Solute carrier family 15 member 1,Human,unknown,2,DB01000
BE0001134,Solute carrier family 15 member 2,Human,unknown,3,DB01000
BE0003648,Solute carrier family 22 member 1,Human,unknown,1,DB01004
BE0001066,Solute carrier family 22 member 6,Human,unknown,2,DB01004
BE0003645,Solute carrier family 22 member 8,Human,unknown,3,DB01004
BE0003646,Solute carrier family 22 member 7,Human,unknown,4,DB01004
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,5,DB01009
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,6,DB01009
BE0001066,Solute carrier family 22 member 6,Human,unknown,7,DB01009
BE0003645,Solute carrier family 22 member 8,Human,unknown,8,DB01009
BE0000879,Solute carrier family 22 member 11,Human,unknown,9,DB01009
BE0003646,Solute carrier family 22 member 7,Human,unknown,10,DB01009
BE0001061,Canalicular multispecific organic anion transporter 2,Human,unknown,1,DB01011
BE0001061,Canalicular multispecific organic anion transporter 2,Human,unknown,9,DB01016
BE0000703,Bile salt export pump,Human,unknown,10,DB01016
BE0001032,Multidrug resistance protein 1,Human,unknown,11,DB01016
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,12,DB01016
BE0001018,Solute carrier family 15 member 1,Human,unknown,13,DB01016
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,14,DB01016
BE0001134,Solute carrier family 15 member 2,Human,unknown,15,DB01016
BE0001066,Solute carrier family 22 member 6,Human,unknown,16,DB01016
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,17,DB01016
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,18,DB01016
BE0003646,Solute carrier family 22 member 7,Human,unknown,19,DB01016
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,20,DB01016
BE0001066,Solute carrier family 22 member 6,Human,unknown,11,DB01017
BE0003645,Solute carrier family 22 member 8,Human,unknown,12,DB01017
BE0000879,Solute carrier family 22 member 11,Human,unknown,13,DB01017
BE0003646,Solute carrier family 22 member 7,Human,unknown,14,DB01017
BE0001032,Multidrug resistance protein 1,Human,unknown,14,DB01023
BE0000703,Bile salt export pump,Human,unknown,8,DB01026
BE0001032,Multidrug resistance protein 1,Human,unknown,9,DB01026
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,10,DB01026
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,3,DB01030
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB01030
BE0003647,Solute carrier family 22 member 2,Human,unknown,2,DB01032
BE0003648,Solute carrier family 22 member 1,Human,unknown,3,DB01032
BE0001061,Canalicular multispecific organic anion transporter 2,Human,unknown,4,DB01032
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,4,DB01032
BE0003639,Multidrug resistance-associated protein 5,Human,unknown,5,DB01032
BE0000440,Monocarboxylate transporter 2,Human,unknown,6,DB01032
BE0000106,Solute carrier family 22 member 5,Human,unknown,7,DB01032
BE0003640,Multidrug resistance-associated protein 6,Human,unknown,8,DB01032
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,9,DB01032
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,10,DB01032
BE0000669,Monocarboxylate transporter 1,Human,unknown,11,DB01032
BE0003644,Sodium/bile acid cotransporter,Human,unknown,12,DB01032
BE0001066,Solute carrier family 22 member 6,Human,unknown,13,DB01032
BE0003652,Solute carrier family 22 member 10,Human,unknown,14,DB01032
BE0003645,Solute carrier family 22 member 8,Human,unknown,15,DB01032
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,16,DB01032
BE0003658,ATP-binding cassette sub-family C member 11,Human,unknown,17,DB01032
BE0000879,Solute carrier family 22 member 11,Human,unknown,18,DB01032
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,19,DB01032
BE0003646,Solute carrier family 22 member 7,Human,unknown,20,DB01032
BE0004782,Solute carrier family 22 member 12,Human,unknown,23,DB01032
BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Human,unknown,24,DB01032
BE0003645,Solute carrier family 22 member 8,Human,unknown,2,DB01033
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,3,DB01033
BE0003639,Multidrug resistance-associated protein 5,Human,unknown,4,DB01033
BE0004781,Sodium/nucleoside cotransporter 2,Human,unknown,5,DB01033
BE0003672,Solute carrier family 28 member 3,Human,unknown,6,DB01033
BE0001204,Equilibrative nucleoside transporter 1,Human,unknown,7,DB01033
BE0004706,Equilibrative nucleoside transporter 2,Human,unknown,8,DB01033
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB01035
BE0003648,Solute carrier family 22 member 1,Human,unknown,2,DB01035
BE0003650,Solute carrier family 22 member 3,Human,unknown,3,DB01035
BE0000106,Solute carrier family 22 member 5,Human,unknown,4,DB01035
BE0000757,Solute carrier family 22 member 4,Human,unknown,5,DB01035
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB01037
BE0003650,Solute carrier family 22 member 3,Human,unknown,1,DB01042
BE0000222,Large neutral amino acids transporter small subunit 1,Human,unknown,2,DB01042
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB01043
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB01045
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,2,DB01045
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,3,DB01045
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,4,DB01045
BE0000703,Bile salt export pump,Human,unknown,4,DB01045
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,5,DB01045
BE0003646,Solute carrier family 22 member 7,Human,unknown,6,DB01045
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,7,DB01045
BE0003639,Multidrug resistance-associated protein 5,Human,unknown,8,DB01045
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,9,DB01045
BE0001061,Canalicular multispecific organic anion transporter 2,Human,unknown,10,DB01045
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,1,DB01050
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB01050
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,3,DB01050
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,4,DB01050
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,5,DB01050
BE0001066,Solute carrier family 22 member 6,Human,unknown,6,DB01050
BE0003645,Solute carrier family 22 member 8,Human,unknown,7,DB01050
BE0000879,Solute carrier family 22 member 11,Human,unknown,8,DB01050
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB01051
BE0003645,Solute carrier family 22 member 8,Human,unknown,2,DB01051
BE0000879,Solute carrier family 22 member 11,Human,unknown,3,DB01051
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,4,DB01051
BE0000106,Solute carrier family 22 member 5,Human,unknown,1,DB01053
BE0001018,Solute carrier family 15 member 1,Human,unknown,2,DB01053
BE0001134,Solute carrier family 15 member 2,Human,unknown,3,DB01053
BE0001066,Solute carrier family 22 member 6,Human,unknown,4,DB01053
BE0003645,Solute carrier family 22 member 8,Human,unknown,5,DB01053
BE0000757,Solute carrier family 22 member 4,Human,unknown,6,DB01053
BE0000879,Solute carrier family 22 member 11,Human,unknown,7,DB01053
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,8,DB01053
BE0003656,Solute carrier organic anion transporter family member 4A1,Human,unknown,9,DB01053
BE0003661,Solute carrier organic anion transporter family member 3A1,Human,unknown,10,DB01053
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,11,DB01053
BE0001032,Multidrug resistance protein 1,Human,unknown,9,DB01054
BE0000106,Solute carrier family 22 member 5,Human,unknown,1,DB01059
BE0001066,Solute carrier family 22 member 6,Human,unknown,2,DB01059
BE0001018,Solute carrier family 15 member 1,Human,unknown,1,DB01060
BE0001134,Solute carrier family 15 member 2,Human,unknown,2,DB01060
BE0001066,Solute carrier family 22 member 6,Human,unknown,3,DB01060
BE0003645,Solute carrier family 22 member 8,Human,unknown,11,DB01065
BE0001032,Multidrug resistance protein 1,Human,unknown,11,DB01069
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB01072
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,2,DB01072
BE0001204,Equilibrative nucleoside transporter 1,Human,unknown,1,DB01073
BE0003672,Solute carrier family 28 member 3,Human,unknown,4,DB01073
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB01075
BE0003648,Solute carrier family 22 member 1,Human,unknown,2,DB01075
BE0000106,Solute carrier family 22 member 5,Human,unknown,3,DB01075
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB01076
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,4,DB01076
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,5,DB01076
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,6,DB01076
BE0003639,Multidrug resistance-associated protein 5,Human,unknown,7,DB01076
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,8,DB01076
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,12,DB01076
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,13,DB01076
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,17,DB01076
BE0000749,Sodium-dependent serotonin transporter,Human,unknown,3,DB01079
BE0000536,Proton-coupled amino acid transporter 1,Human,unknown,3,DB01080
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB01082
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB01086
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,1,DB01088
BE0003655,Solute carrier organic anion transporter family member 2A1,Human,unknown,2,DB01088
BE0003661,Solute carrier organic anion transporter family member 3A1,Human,unknown,3,DB01088
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,1,DB01092
BE0003645,Solute carrier family 22 member 8,Human,unknown,2,DB01092
BE0003653,Solute carrier organic anion transporter family member 4C1,Human,unknown,3,DB01092
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,4,DB01092
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,5,DB01092
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,6,DB01092
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,1,DB01094
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB01095
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,1,DB01095
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,2,DB01095
BE0001018,Solute carrier family 15 member 1,Human,unknown,10,DB01095
BE0001069,Canalicular multispecific organic anion transporter 1,Human,no,14,DB01095
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,4,DB01097
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,1,DB01098
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,2,DB01098
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,3,DB01098
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,4,DB01098
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,5,DB01098
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,6,DB01098
BE0000030,Cystine/glutamate transporter,Human,unknown,7,DB01098
BE0000703,Bile salt export pump,Human,unknown,8,DB01098
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,12,DB01098
BE0001069,Canalicular multispecific organic anion transporter 1,Human,no,14,DB01098
BE0003645,Solute carrier family 22 member 8,Human,unknown,15,DB01098
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB01100
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB01103
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB01103
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB01104
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB01110
BE0001018,Solute carrier family 15 member 1,Human,unknown,1,DB01112
BE0001134,Solute carrier family 15 member 2,Human,unknown,2,DB01112
BE0003647,Solute carrier family 22 member 2,Human,unknown,4,DB01114
BE0003648,Solute carrier family 22 member 1,Human,unknown,5,DB01114
BE0001061,Canalicular multispecific organic anion transporter 2,Human,unknown,9,DB01115
BE0001032,Multidrug resistance protein 1,Human,unknown,10,DB01115
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,11,DB01115
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB01118
BE0001018,Solute carrier family 15 member 1,Human,unknown,3,DB01124
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,4,DB01124
BE0001066,Solute carrier family 22 member 6,Human,unknown,5,DB01124
BE0001134,Solute carrier family 15 member 2,Human,unknown,5,DB01124
